,postal_code,business_id,num_category,is_chain,hours_avg
377,85016,nkHaix6KenApS8M-liZsCQ,2,0,10.714285714285714
378,85016,T7YqBNASs4gNUsooLzzbuw,6,0,0.0
379,85014,OZqAZkjhV_nyHsbnKaD1WQ,2,0,8.571428571428571
380,85022,4j0WfdS_lHG9uSH7cd1PFg,0,0,10.0
381,85029,3SLDrXzPmKF0iCY8WriLsA,0,0,11.0
382,85032,uJgxCC03SWlwAkttc4exJQ,5,1,0.0
383,85044,8dSKEPQn0pmZEmWTKZI81Q,5,1,0.0
384,85044,5LlvHly_jOh3jjLJMBxkig,2,0,10.714285714285714
385,85028,h_hg33vb0OsWsE6T1SHAgw,1,0,0.0
386,85029,KGMyW-_eq4Errzp7AA8s0Q,1,0,0.0
387,85029,fYDzrVfx9uSbX7xmBVx-Hg,1,0,11.642857142857142
388,85016,KGiObVBRve0oEyMBfOywcQ,11,0,0.0
389,85012,mPfdYJj4d5KBPINDkaZY-Q,12,0,12.571428571428571
390,85044,zibTVHwQMACJCP5pjRUupQ,0,0,0.0
391,85022,mir6XNWwGueIvagxKAtYeA,0,0,0.0
392,85022,ueZc78i4FHSRnCRUqVyivQ,0,0,0.0
393,85018,iYzjrO27y9ew0HgNwYZiUQ,5,0,0.0
394,85034,M1OAa1O1O8okN9KnPhpm9A,3,0,0.0
395,85004,w55JY2w3ZhTh4hZxAPWTzw,1,0,0.0
396,85016,IfUBaH9VA-YOzJ8_rsfzhw,1,0,0.0
397,85012,12JsTr2m9Y66nGvTB6Knqw,1,0,0.0
398,85032,sw3uJ-R5u8_VnJ_RrC15bg,1,0,0.0
399,85004,uQFXVZJroLt8Ni4FUJv7Sw,1,0,0.0
400,85029,vW9YnwjRU2NetuVSlYaDSQ,1,0,0.0
401,85012,QiNddY1p5J7zDqrVplCAnQ,1,0,0.0
402,85032,sx2NuwV_ztA62nv2c5ZcNQ,1,0,0.0
403,85018,rs4R0P6VW4rcQlCaukjjOw,1,0,0.0
404,85014,2VwwQup4Ko6tyDQeSYjC5Q,1,0,0.0
405,85022,R4qncNuw79jQy9id5Q3frw,2,0,0.0
406,85044,_mP3joVxUnr1sCMvoNNkig,2,0,0.0
407,85034,635metf6fGdTWufpcmccNA,1,0,0.0
408,85027,xhrHNTlcOadsoBV7d22wwQ,1,0,0.0
409,85027,PpAgIlnktwbA0CE0gX8Qtw,1,0,0.0
410,85032,uu43Pccls6kXgIonnRMoBA,1,0,0.0
411,85022,zqXHlfyxIeF67Ah5bXfUCQ,1,0,0.0
412,85008,GGBMDHJGwkuVrkYcedJpmg,0,0,0.0
413,85012,ZaIzVnhaV0ZBSoEwz8Rbvg,3,0,12.0
414,85004,FsRiu6oYrHB9CXve9j5nnw,13,0,0.0
415,85012,f0n_FsBi7gmKH_a95vaDHA,1,0,5.714285714285714
416,85004,AVsZE_gMkuBmRLRiqmPqJQ,15,0,7.142857142857143
417,85004,DkHFktLYFrV1WylpRQiK_A,15,0,0.0
418,85016,n9LPozEQplfb6NBrhfpAmw,16,0,6.428571428571429
419,85012,ptaEu7aKv1ThePlTk6fyAA,3,0,5.357142857142857
420,85027,_MI20v3QRDrCVXgpzje-Ag,4,0,6.428571428571429
421,85020,UNtyzcZySio-7DphgQu2cw,4,0,15.142857142857142
422,85027,WKWxHzaMC2ZXCaGBscLppA,15,0,10.785714285714286
423,85008,8XNpKETQcSLUPAROULyrOg,0,0,8.571428571428571
424,85028,_sNcfFBWvMOwOSUzZPDHNw,17,0,0.0
425,85022,HSoKTWnsu7f3yvywWvBQ4w,5,0,9.714285714285714
426,85004,Weq4BL3SgtxWOOxCrOds_w,1,0,2.0714285714285716
427,85018,goCVJTi2Emfy791wz2Xxjg,1,0,0.0
428,85004,FcvWRrwhjIqktji6iLpaUA,2,0,11.857142857142858
429,85004,YbOhR475lR0xsNJjoAmMXQ,2,0,12.571428571428571
430,85032,LJM2jAOEnCIV2RqtC23ApA,17,0,0.0
431,85018,wsZbtXGBb1QwycUppFJoCA,1,0,0.0
432,85028,pjU3gFUGaeNvEM_Q__NjtQ,15,0,14.214285714285714
433,85018,XLW0mQo0QZLCiqNwzWIEMA,15,0,6.571428571428571
434,85016,Licd1Zdur5G4PCdzJ5bl2g,15,0,0.0
435,85016,mtSPx0N7fVF0NfZ2oCNbeQ,15,0,12.571428571428571
436,85014,VRTQMh7wVgmzg96YttL3mQ,4,0,13.571428571428571
437,85004,36psxeiUa-zB0XiOoFXubA,2,0,11.142857142857142
438,85032,Y9xXCBRs1HWRBjhR7JYP7A,12,0,11.285714285714286
439,85029,xjT7ZajXAITENyJgftjbcg,12,0,10.285714285714286
440,85016,SgFJaawsw9ATzuUmS7ho_w,12,0,11.285714285714286
441,85018,MJKe6zchLbIfsBTQCIzOVg,12,0,9.5
442,85022,EeSTRZ2F3ZSlRpm1AT4YtQ,12,0,11.285714285714286
443,85032,4XEIN-KPGAMugwJdhgjfGQ,0,0,0.0
444,85034,BOMFEp6rhfREWwia0AhVdg,7,0,0.8571428571428571
445,85004,cQNGkOyCvnIqs78vO8SGJQ,2,0,6.0
446,85032,gTKeGz7nHb0Qz-6CrFs7jA,12,0,8.142857142857142
447,85018,y-eclyvMD0SZVrWdGdT6Aw,17,0,6.0
448,85004,y43u5SPsQ3coLrIFi6hTeA,1,0,0.0
449,85008,Hgo9WB-uyx_iD3Vjk2lZnA,18,0,0.0
450,85034,yH83tf58E9jrME5U4HGAMg,10,0,0.0
451,85004,XKulwXWzC_C1Q4k3qlvi6w,15,0,5.714285714285714
452,85004,yy6dHAylgM7TRdVygarrvQ,1,0,17.0
453,85032,N_1aKgseCRqjBRwIgNOjQw,2,0,0.0
454,85014,Jk2XwkySutg0glHVcv1_Pw,2,0,3.7142857142857144
455,85008,bxLmrsMdjAyz8QEqWml1CA,0,0,12.285714285714286
456,85020,BvTU8s3v-qfTtsSKV6Y16A,2,0,11.285714285714286
457,85004,CYWRPE-1IHPBb-zfFO6KRg,4,0,11.0
458,85008,X8sgCwr1xIkmTItsxYrsyw,2,0,19.0
459,85018,yZV1UkPLnfD-GNpJmIqaoQ,15,0,0.0
460,85028,UWuB3vikQmf0-x2ZXjxdmg,4,0,9.857142857142858
461,85004,axZSFXdaJ0KE5auPwBllRQ,3,0,10.857142857142858
462,85016,jZVqBJhpmBwUKsfAEnvjcQ,3,0,8.0
463,85016,qjM9CxBUHeuC0Paj_qnNEA,2,0,10.571428571428571
464,85018,q9GRVuEPoFhvA3NoscW0ow,0,0,0.0
465,85027,EWo5usxVpjAs25NFBbsITQ,3,0,5.357142857142857
466,85032,u0jzS6QgwHQILSVeTlqjgA,1,0,0.0
467,85027,AD2y1pqC1Z3lZTYBcALPxA,11,0,9.857142857142858
468,85008,MrJm9UOEVOVzMHuxNyh0vg,1,0,14.142857142857142
469,85032,MxHow1YklEAsmtlq2BRNmQ,4,0,0.0
470,85029,1PnhX9SNMX71LPFD7-IqXg,10,0,0.0
471,85016,8ciT6qjI18x9EPtOb-gqYQ,6,0,3.2142857142857144
472,85016,9iy6scMRbs5ue41XRLGEkw,6,0,4.428571428571429
473,85034,xImiQIhC2ZBDEy7LhpQ4nQ,10,0,16.0
474,85022,etHpVlLpnePJnJPrH5j4RA,4,0,15.0
475,85027,A6upLxml9nNaVT_V3oIUkg,3,0,16.285714285714285
476,85027,21-o20t8YPSXrryoNBIq6Q,2,0,10.0
477,85012,R_6ZdYGyq7W1EE2fXML30w,3,0,6.071428571428571
478,85004,EFdfBcpAkBIvDW4RolgEiw,13,0,7.0
479,85012,jY2RWYyP42EhEtmhfQrnPQ,12,0,10.285714285714286
480,85018,RazK5AssZZ9l_W6h-bTkUw,12,0,10.285714285714286
481,85014,8Sbs3VDs3KQnawJZR-77MA,9,0,0.0
482,85014,Tm2DFUUmtgGDqTbrlI--tA,2,0,0.0
483,85018,EEGajOchS2BIZNvJcPK3uw,8,0,4.142857142857143
484,85014,ioz31pzpbpJI7Hbmrayv1Q,2,0,20.0
485,85022,WiqmuzPxWGiWDPxdSuVCXw,3,0,10.0
486,85032,VsHhy9ixEze-AxNYt6UxLA,5,0,9.0
487,85029,SWDxTrwU_qlEcJp36IYquw,0,0,9.0
488,85004,5jYYHTRka2SMS7zBOuN9RA,8,0,10.0
489,85014,9yESUcIVarhYEabIMj844Q,2,0,12.714285714285714
490,85014,poX-2lODvtmkR6pve8FXFA,4,0,13.285714285714286
491,85027,Yk8WiriuHOkAXufUqGZMyg,4,0,12.0
492,85032,3Alq2Er28QVsdxGJlQgVkg,4,0,0.0
493,85014,w8cKLWoulCsuf_AD2mQ-jw,17,0,6.571428571428571
494,85044,IaJ8ZCKxKFzgNoIFNCc0YQ,18,0,7.857142857142857
495,85034,PimM2W3rLX0nwSBHAypb8g,16,0,0.0
496,85004,SCNlX_q7vVRkoR1OgNpyPg,15,0,5.714285714285714
497,85004,lcarrupLCJ-a9LGkTUtMIw,1,0,0.0
498,85016,9tKSEjLCJowSkxze0NiFig,1,0,11.0
499,85016,txOOuDuj6m2fW-ietZRw0w,4,0,7.285714285714286
500,85018,K0bATHPukH_xjjphVhNGjg,11,0,0.0
501,85027,URa75T-A1QvjMUFNIPyukQ,1,0,8.214285714285714
502,85027,PvufhE6-sy2pCTQu9yvjiw,18,0,11.285714285714286
503,85029,ALonfg58V5r4BOwxiGZcfg,2,0,19.0
504,85016,8xsos7GhHO7C5YjRxOYGsA,13,0,0.0
505,85018,s9n4QJcwjmKAtncXTq35fw,13,0,0.0
506,85018,Gra55w4glYeli9KmK_Id8w,1,0,7.285714285714286
507,85016,kne4oWWLq0FFHLA-gWuqoQ,2,0,8.0
508,85016,Q5fzK17mAGIj4VC9QlaB1Q,11,1,0.0
509,85012,k1bwHg1izaXnUz67pSx_zQ,12,1,0.0
510,85044,1JmSxEQZQn1AitoNHxvHBQ,12,1,12.071428571428571
511,85032,h4U3h1RbgLvHl0fKSSUhPA,12,1,0.0
512,85029,DkNJFy9cEM606nsgfs494g,12,1,9.571428571428571
513,85022,EjQOE5UZgqC0O9KSErZXIw,12,1,0.0
514,85008,urIrpc65a9q1UgendPq0QA,0,0,6.0
515,85032,JrEMvvNR1rUVkAMvPPZYkg,2,0,9.142857142857142
516,85016,6tl_UiTs8uqZO3iSfdMZmA,1,0,0.0
517,85027,UddEGVfbnmXxK6t2mXyicQ,1,0,14.5
518,85016,H7_yu7MgzSXB0vb959yXdA,3,0,6.285714285714286
519,85008,G81PxmvajV-M-fZWopK4kg,0,0,0.0
520,85027,6VZ4T_BnTl8swN-g06ZVYg,0,0,16.714285714285715
521,85012,xFuyA5is_lLo28-fTUQjPA,0,0,0.0
522,85032,xvrkd0c5E7sl9KuY-IMHIA,0,0,0.0
523,85016,C0v4jYVejTlkSyMDugXXnw,12,0,11.285714285714286
524,85016,NJ0RzuWd5xDqfJejYQZ65g,4,0,15.0
525,85034,AE80fzfVnsyeHiiVhwSGMw,4,0,0.0
526,85004,ygTI0aVpnWq7SrmR3pqgOQ,16,0,0.0
527,85022,UW-i_Pqv4HX1NVWC4yShHA,10,1,0.0
528,85032,AkKZ8bK9KoRUlAU08X9xrA,10,1,0.0
529,85027,ZRdHKIjiIa0k5-ufCLyIaQ,10,1,0.0
530,85014,rMtphJbzFYA3eLx-AT62vA,10,1,0.0
531,85018,tFcmrGLZNEymSnijoTPmqw,9,0,8.857142857142858
532,85016,nCEomY3N-sYkoUhIrlMbzQ,1,0,7.857142857142857
533,85034,QylMuwQjVHo5ElzNLw9gpg,1,0,0.0
534,85044,ILJxAc9zH6GrVTjSuLqsWg,17,0,0.0
535,85032,MvInPiLnnL8eca8LWFsOQA,17,0,7.714285714285714
536,85004,Lv2V5KqRlCl7_S6LKWkGlg,7,0,4.285714285714286
537,85018,vre_Ga2KJCypcP6XMn8Y7g,5,0,9.857142857142858
538,85008,xZ_KRwSABOAXSUHbHmYE3Q,2,0,1.2857142857142858
539,85034,WZAENeqQHGRIjSD7VTAmyQ,1,0,18.785714285714285
540,85016,6g-ufVkF3gQjqfBjEzWPJw,2,0,10.0
541,85029,TokUo_IctQ_z9sZWP5zxZA,2,0,10.0
542,85022,mX2L5zlPzXbXtmOggTMpuQ,2,0,10.0
543,85032,Erbz-7a640y96r2oOjSf4g,2,0,10.0
544,85014,jsuUmIEefPjV__ads62Z5w,0,0,16.285714285714285
545,85016,znH36RmIAI4wcHy9WiEO5Q,8,0,8.285714285714286
546,85020,RQTatUj2f9Nz9JViTH4aAQ,8,0,3.7142857142857144
547,85020,TQ-FgDYJbJhIXTvSdv-jUw,2,0,0.0
548,85018,zzwaS0xn1MVEPEf0hNLjew,2,0,12.428571428571429
549,85034,MSs0wl1az48XdhtuBEAp9w,13,0,0.0
550,85032,kplbTXzOaUJqP2BwanoYjw,5,0,9.571428571428571
551,85004,ffd-VdnMtiKtWsfWYHZ9TQ,11,0,0.0
552,85008,aEs7Qle2Ah49dwaf3QNU1w,2,0,15.0
553,85034,LUrdDBRqkV2tPj2xnEoG4A,2,0,6.0
554,85022,DDHT5ui2j7iHdnmgbkDguQ,1,0,11.785714285714286
555,85004,VEe-_Yc1fbEtUjkACEjLpA,2,0,15.0
556,85020,89o4F_z8W7U8jk_JVHOnJQ,2,0,0.0
557,85014,VXOmtsBy1QnMXY34M6qeMQ,11,0,7.857142857142857
558,85018,xhXZYjdlV_f7eklYZs5vcQ,3,0,9.714285714285714
559,85020,35Wqe_TEWHbEREc3afJ9ZQ,2,0,19.285714285714285
560,85012,wEzCHxfm-lHLmb-dVexMuQ,1,0,0.0
561,85032,2K8AMc9xKWMj5TldD4eW2Q,2,0,19.0
562,85020,GrtS9Rw8dWY3XIoCjRbESQ,2,0,16.0
563,85014,fRyHe8SUsZ3kNZbbn2P2GQ,8,0,14.285714285714286
564,85029,YAE258i_wX21UEJ1L1BvEA,1,1,0.0
565,85016,qjcxNsGEcFn8Eh4IPjURoQ,5,1,14.571428571428571
566,85004,sYmGrCydqABvGmundtZ6gg,5,1,14.571428571428571
567,85032,KqSWho4bavZzNH0qQ5GnQA,5,1,14.571428571428571
568,85018,4_Ye_9x3dyMK-cfCBZrBRg,5,1,14.928571428571429
569,85020,D0VxKGcR19vKkoycyrNrHQ,5,1,14.571428571428571
570,85044,XzgHOo2rZWQN289mM8JYnQ,5,1,14.571428571428571
571,85014,U8CnzJzi54gkveXx9xnVYQ,5,1,14.571428571428571
572,85032,ocBcfqDqY7KMib-lRx2wng,5,1,14.571428571428571
573,85018,8Syk4yZRivDlVUdXxIPutQ,0,0,11.214285714285714
574,85008,rk1qMV30IgioAzoLL8_kKw,15,0,0.0
575,85016,7jl9EJQCGBiTyXTDXMsRIw,2,0,5.142857142857143
576,85034,JdSF_NucmJZcl1eNlNXZ0Q,0,0,7.142857142857143
577,85004,9ugldqLxU4IfRO-EG4WrQQ,4,0,0.0
578,85018,oo-kGk1BEWpuDvSE4gfmgQ,5,0,10.642857142857142
579,85034,fbUKZMGNdzQbb3zksGlQXg,1,0,0.0
580,85004,f1WlOrlBsaGKj7u_X-eTaQ,1,0,0.0
581,85004,szeG61Jn4dFrLqhZy0m_ug,5,0,0.0
582,85032,fnaDx7UD4MiodQlgYHDwsQ,9,0,5.0
583,85016,BDV4499NWVKQgQQ5FjPd8w,15,0,7.428571428571429
584,85034,HJFKqzhV4n4ZWepneOzFhQ,4,0,15.285714285714286
585,85034,KwnxHbWO8jw60fnzEawFdw,1,0,7.285714285714286
586,85032,-0tgMGl7D9B10YjSN2ujLA,2,0,15.285714285714286
587,85004,98-glq_UhUwYwx9SBVi2_A,2,0,7.857142857142857
588,85012,58r0y-4rDHtyCW4t8HfUsQ,13,0,5.714285714285714
589,85004,5JHujF737wC4eZ9G3dhDNw,21,1,0.0
590,85032,GlgwAS4tDzB36Q7JlBr7fw,15,1,16.714285714285715
591,85032,p7FBqdHN2nzS0S4wGlqanQ,15,1,0.0
592,85027,qTpQ75ewNY8jADWMuGkX-A,15,1,15.857142857142858
593,85027,C8NpFLiHQftMKMPk1y0dCg,15,1,15.285714285714286
594,85018,4SwG1ugTObHNStiahy9ZUA,15,1,0.0
595,85032,pMKyuQD2YP9-DPPoPJysIw,21,1,17.0
596,85016,BHuvNbEh9VsaPPBnk4CosQ,21,1,0.0
597,85032,o0fwMTRq6idC6l9Qgg8Z7Q,21,1,0.0
598,85018,XbVsOg5_5zSjWPaxMQgKIg,21,1,0.0
599,85014,XGLGvB8S6-Anmt7gZkPLkQ,21,1,17.857142857142858
600,85016,_xxwKeiIYty0O4odYQNyhw,21,1,0.0
601,85022,GYYi8zeccDoKYRYkCDzN0A,21,1,0.0
602,85004,_DPJ_PHJnXsuhYhsgBA0Xw,4,0,6.071428571428571
603,85004,KvlI2QK-HZYv1dqd31eE7Q,2,0,13.0
604,85032,tvwDuDypJDl16icfZDpULg,2,0,17.071428571428573
605,85016,v-0NDqyGihfhGczt2u-gpw,2,0,17.285714285714285
606,85020,OIalqVuYn_VHFt3pVEsQFA,15,0,17.285714285714285
607,85032,OLrcJhNki2C-XzPYNB-BaQ,15,0,17.285714285714285
608,85034,xy_3G9_7T6jhXAYybd3FNQ,1,0,0.0
609,85032,2uoOIQfQZpV9vtOKRdvKKg,2,0,0.0
610,85016,lKFSRJ5tC0OIETgpzTB5kg,9,0,0.0
611,85028,fg69aogbeD-GKjmr_4cN4w,7,0,8.714285714285714
612,85029,BpugveMre-_-CnNdo7UeUA,16,0,8.0
613,85016,08AqwKb4NlV43qCYLuiVIQ,1,0,0.0
614,85032,dXhFBJ7OfCY3E_RqZOlcyw,2,0,19.571428571428573
615,85022,3KrZFsROpOTUdPz8MwXPuA,16,0,5.785714285714286
616,85032,G8k2E3oYHHl2o4lNJQwR-g,1,0,8.285714285714286
617,85032,waVXnh1aPKddtREw5Pe_QA,1,0,9.571428571428571
618,85032,sm_GANEfgouoVPsNKXNzDA,3,0,0.0
619,85004,QSCDR9RBTVyTw7p_Nbq1Xg,3,0,11.142857142857142
620,85004,5E_1xb3o97ZWQJiZJMVRmQ,3,0,9.0
621,85022,8XZ4X5WUyM1sWscObramwQ,3,0,0.0
622,85016,ZiTaYmacCUOzaYQ4DSygiw,3,0,0.0
623,85034,7FLmfV1Ena0xE0Ew82C2Xg,3,0,0.0
624,85018,m45sH6c22jlIS-a3ZjckwQ,13,0,11.285714285714286
625,85044,xGzKRIUAuqDrT9eYthGqKw,16,0,11.285714285714286
626,85028,wu9cORtxQWyVNrr0q7pLgw,15,0,0.0
627,85029,Gkhi0IkGAIls6YgXBSdZqQ,0,0,0.0
628,85020,Jid9PshqheUXFtouXBA7lQ,0,0,0.0
629,85020,U21YaTK4PVlfNHQSyBkJUg,0,0,8.857142857142858
630,85034,xceERetY6Q9Pu_BQ32xpeA,0,0,8.857142857142858
631,85022,v04EmZIqReWVD_Ri3rofUA,0,0,0.0
632,85018,6ATqm_JXesXAdKKjeuQj7w,1,0,7.285714285714286
633,85008,2xMKHQP1TVGB-_62gDOzDg,0,0,11.285714285714286
634,85008,ju1jDr9nF0YCeTNKMYXPVA,0,0,0.0
635,85016,1DdkhCSmKDgFmilXS9SZEA,0,0,12.0
636,85027,UN2MzY7bZUF29gvEcp3oYg,0,0,0.0
637,85020,RzTnVmiDPChwkPnQAIGUUw,0,0,12.0
638,85018,PpreEj90GJUDm7LHI6kPOA,0,0,13.285714285714286
639,85044,zsl5aN9J7gTu_s3UVVJ8aQ,0,0,13.0
640,85022,XfUoM-27iPHkbewPXepmFQ,0,0,13.0
641,85004,JqMjfqxTffrHMabizYbVPA,0,0,0.0
642,85020,RKX755uAGPMerCWueEpevQ,0,0,11.0
643,85016,WrNuRG-tbOzcn3e8ECA43Q,16,0,16.0
644,85008,adTbcC7JgvzYg7AD_Ga-rg,20,0,0.0
645,85018,w6dNSvbLNdYkwp1xwYj6Pg,13,0,7.571428571428571
646,85012,8AWnAA7aUk8OO5oLz8yvQQ,15,0,9.0
647,85016,4Ej5FiDtDluJlz4O6pZkDQ,15,0,5.357142857142857
648,85018,UoLOE3b3iL_J-D1b8C-QfQ,2,0,0.0
649,85004,eLTPBSiovhvWPMhnGK1ndQ,22,0,0.0
650,85022,daLsASi-J8zee8cpZSnqjQ,0,0,0.0
651,85020,iq50qr2p5d68f2TO3OA9BA,19,0,3.2142857142857144
652,85020,vGDhK2Lc4Np5iZYZ7FG0QA,0,0,9.428571428571429
653,85018,mj_E2SThbggt-FyUaE1DQg,3,0,8.5
654,85008,8kMq3UEGOTlOI-lmClK1Qw,1,0,10.714285714285714
655,85016,E7XMQjuNhU2v31JMwHDciA,17,0,8.357142857142858
656,85018,yP8jTCU6L9T1ZseLvcskYg,3,0,13.857142857142858
657,85016,lbYpsLbIXxU86KPNj8AOgQ,3,1,5.285714285714286
658,85032,z01_gDUfmedOuX2UZYF33w,9,0,11.0
659,85044,e8e3eXloyNaVkkDZ6nDXMA,1,0,8.428571428571429
660,85044,RZWx7pIsINH6nVqW7ys9cg,13,0,7.285714285714286
661,85022,DZfFFSVFVJVxs3vfFVVf0w,5,0,12.785714285714286
662,85032,z0GwhlBflcCnVdACU9tQxQ,11,0,7.714285714285714
663,85032,uQcS6OcgXNHej5AJ-ICkbw,2,0,0.0
664,85014,_S9wayPpSGUthFzBJ-IVYQ,4,0,0.0
665,85027,qk6GznRuKZZIzGuFN8YTTw,1,0,0.0
666,85029,SZxNQQiFzvS9qgodVWNcog,4,0,10.571428571428571
667,85032,wXXqG4igJeJwL9o5sjyMXQ,5,0,9.5
668,85018,70lJWlEwoW09T0S97dffQQ,8,0,0.0
669,85012,Tw3miGKZHtmxmaQZIYFRrA,5,0,12.142857142857142
670,85028,E4POatW_bg-T0MzD4DuLeg,0,0,0.0
671,85034,ZLRI8ZjrzEm5fRW-ahGz_g,0,0,18.0
672,85014,tcgmfbWugkHI3FRrjlH6lQ,2,0,10.142857142857142
673,85018,diw9UvW8mE24RGs-NXB_Tw,6,0,0.0
674,85012,PVTfzxu7of57zo1jZwEzkg,2,0,13.571428571428571
675,85020,EGzsR_Tyd0QOaZ6g7wPl-w,0,0,0.0
676,85016,xFN8mRubo3G0oIzJwc8XBA,0,0,0.0
677,85034,Ysd8pj0sZpfPq0xNQd8fXA,0,0,0.0
678,85022,BNzcfz3jmBo_1wUB5YIsXg,0,0,0.0
679,85029,4g3IsMpBLReHDA5JatpPzw,0,0,15.857142857142858
680,85032,mcXRNuN1MsgXYt8B2MWz2Q,0,0,0.0
681,85034,7yMtQ3nlre2Tr9C3UTQY-g,0,0,0.0
682,85008,to2cGMKdaw7ZHbXMzpfhlA,0,0,0.0
683,85004,MZkP-I91Df4XgmVelGBGng,3,0,14.714285714285714
684,85044,gBsrs7a3w6g1YXJL2uwixw,5,0,10.142857142857142
685,85012,ghpFh6XpH1TYZhjAGdx-xw,5,0,10.0
686,85027,cXgXRqB40CGHEMKQgxLDTg,5,0,10.642857142857142
687,85004,PmROyaqye5gch5av2oSveA,5,0,9.714285714285714
688,85032,Znh1IeGT1EbiQsZqg2Acpg,13,0,11.0
689,85016,OvG9pbudLhmLkjrttGvhAQ,13,0,11.0
690,85004,mp-PSmM2ZN2vYBUVUFnMbw,3,0,0.0
691,85012,GkF0aKUFrmVQhDCfWetG3Q,3,0,7.5
692,85018,yXj1P-pc6CGDFSta-45L5Q,3,0,7.5
693,85016,dAvcyy08flqhFIzOIdg2UA,22,0,10.571428571428571
694,85044,YwLZ6RDKKhPAoAOP5m_elA,4,1,12.0
695,85028,pOtdsa2yiFeNs4VdoAGGqA,4,1,12.0
696,85032,2vu5RPLxvAqY0PK5olT7QQ,4,1,12.0
697,85022,du9_QFb75sxzKnLLQwSkMw,4,1,12.0
698,85008,01xXe2m_z048W5gcBFpoJA,4,1,12.0
699,85016,a7GomHLPBvkDzmH1D3e8vA,4,0,11.0
700,85004,lW9A4aqJOj74Fwu_CHMWaw,4,0,5.714285714285714
701,85022,9wxQFibHhvh8yNWQQlOi6g,11,0,11.5
702,85022,rgTcICdtCXoNXc71Z7-t5g,9,0,9.214285714285714
703,85004,3lnfKVlzB7tbAtQsEvMQbQ,18,0,0.0
704,85016,eJab5373h0eZiOYnMPG4dg,18,0,3.4285714285714284
705,85020,rOJw9MYbjFEGedxOP7OAIA,17,0,6.857142857142857
706,85034,LKTx0oPOrn_81n6DJpNk5g,9,0,0.0
707,85012,m506zjQ67j0msTfANwB6RA,7,0,10.571428571428571
708,85018,urkODQ1jX0qQzgbqsQjWVQ,7,0,10.0
709,85004,EwqExeH9wkG3NaUHV-OtBQ,16,0,10.0
710,85032,YiuI4YHJnrl9898gE50_ow,1,0,11.714285714285714
711,85004,h96UFhWMM6k2xGgvmMoszg,5,0,6.571428571428571
712,85034,J8mVsADcV_YvK3Mbw5Zfpg,13,0,0.0
713,85032,nRsBQYkrsNQ_q78HTefNVQ,5,0,0.0
714,85032,cHa74FO5t8hNYGwq2IQW7w,1,0,17.0
715,85004,CQdX7UXvOC_ld0bdr17EvQ,11,0,0.35714285714285715
716,85044,BJKhJTF1Lz_DbL10BMd2EQ,16,0,6.857142857142857
717,85016,QAuQV01Yz2Gl89ZN6c1F4w,5,0,9.142857142857142
718,85004,wWDNwNb6ygJorKujOuifhA,5,0,11.0
719,85004,F-id6q0mNM4XwHT_nhee1A,1,0,0.0
720,85034,OeQUmob9q5sbEixK2-Tozw,4,0,17.5
721,85034,FTA3Qoa7C4aTx_KE75nJ4Q,2,0,0.0
722,85034,bROfsCS_9L7PaDn84scvhA,1,0,0.0
723,85016,x8_NelKV1JY5S5bN7mWJuQ,3,0,15.5
724,85034,kqZwCJyVXZl9OHDbr2a4Fg,4,0,4.285714285714286
725,85016,lKIDHvxHpyhruR_J9P42wg,5,0,12.285714285714286
726,85032,XLqK6WH21Jl4IZw-Ut8BNA,1,0,0.0
727,85018,N3GQ4GhQviglogQR1dPNgg,2,0,9.0
728,85004,pIeCFuUn7NWay1Ti0JzHtw,11,0,3.5714285714285716
729,85020,LwENhk9uo2P3rLRlX_CGfQ,17,0,18.0
730,85018,fcEz2QzOhJ0OzUZfbqohEw,17,0,0.0
731,85044,RSPwUnX0iOJMu5ScQemLnw,17,0,18.0
732,85032,kCKQqLTxm-997NUeG7i4cg,1,0,14.0
733,85004,NnG4PRtVOEIduL1Re-yHpQ,16,0,10.857142857142858
734,85032,ekU_rOucAP9RPJ1yrCUcFQ,2,0,9.142857142857142
735,85044,_eKvk2GoGKb3CoYolHgRlg,13,0,8.857142857142858
736,85004,pPNcs_59jNiQSs0Yq13bGw,1,0,11.0
737,85014,Tbq7eiTMZ4vRY0IrQ0Pn3Q,12,0,10.0
738,85014,SWmIqR3MUynDKBrPuNv6EQ,2,0,0.0
739,85016,xDAjrXQ54-cLj0zYMkT03A,12,0,11.285714285714286
740,85044,6omudJvy0bBSBAVCbUOpPw,12,0,0.0
741,85027,sLYqkdCk3EKLuG8aFe6uZg,1,0,0.0
742,85032,yyUSGaDGC_IIIDhXIKpoMA,1,0,18.0
743,85018,hHx3Z8O9_R_ymK4mbvK7AQ,16,0,19.0
744,85016,TQFSeGjKMukrnjJbTc00aA,1,0,0.0
745,85016,6QaJkNUxgAfLeQ8hrKAC5Q,1,0,20.0
746,85022,1ZUszwN0CVPMcLuGe0UAMg,17,0,18.0
747,85016,CZ1ENA7FLjJpMAi2WlTmhw,4,0,0.0
748,85014,HGvNE87fvK5PwKMZBDkTbA,20,0,4.285714285714286
749,85022,fu8ZdJMcX6GSVf3BbWOsgg,2,0,0.0
750,85004,Ls1NqcogI-szYoQ7tLh4Og,0,0,8.571428571428571
751,85016,eEJo-37wnSEXk9vvac7nOQ,20,0,8.571428571428571
752,85032,yb7ZtgMWSZboG_sSUx9g2A,0,0,6.857142857142857
753,85016,yHBhLawYmIthUPLbUXK5kw,20,0,7.428571428571429
